voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
1.500000E-1	8.354522E+0	8.354522E+0	3.240309E-5	8.829004E+1
1.000000E-1	5.573126E+0	5.573126E+0	2.161542E-5	8.847852E+1
5.000000E-2	2.790616E+0	2.790616E+0	1.082343E-5	8.866602E+1
0.000000E+0	1.443380E-5	1.443380E-5	5.598162E-11	8.994824E+1
-5.000000E-2	2.776203E+0	-2.776203E+0	-1.076753E-5	9.052344E+1
-1.000000E-1	5.559535E+0	-5.559535E+0	-2.156271E-5	9.071191E+1
-1.500000E-1	8.341418E+0	-8.341418E+0	-3.235227E-5	9.090039E+1
-2.000000E-1	1.112060E+1	-1.112060E+1	-4.313137E-5	9.108789E+1
-2.500000E-1	1.389830E+1	-1.389830E+1	-5.390469E-5	9.127637E+1
-3.000000E-1	1.668140E+1	-1.668140E+1	-6.469898E-5	9.146387E+1
-3.500000E-1	1.946521E+1	-1.946521E+1	-7.549601E-5	9.165234E+1
-4.000000E-1	2.224977E+1	-2.224977E+1	-8.629593E-5	9.184082E+1
-4.500000E-1	2.502782E+1	-2.502782E+1	-9.707063E-5	9.202832E+1
-5.000000E-1	2.779730E+1	-2.779730E+1	-1.078121E-4	9.259961E+1
-5.000000E-1	2.779764E+1	-2.779764E+1	-1.078134E-4	9.278809E+1
-4.500000E-1	2.502892E+1	-2.502892E+1	-9.707491E-5	9.316797E+1
-4.000000E-1	2.225130E+1	-2.225130E+1	-8.630188E-5	9.335547E+1
-3.500000E-1	1.946701E+1	-1.946701E+1	-7.550298E-5	9.354395E+1
-3.000000E-1	1.668353E+1	-1.668353E+1	-6.470723E-5	9.373242E+1
-2.500000E-1	1.390040E+1	-1.390040E+1	-5.391285E-5	9.391992E+1
-2.000000E-1	1.112270E+1	-1.112270E+1	-4.313950E-5	9.410840E+1
-1.500000E-1	8.343439E+0	-8.343439E+0	-3.236011E-5	9.429590E+1
-1.000000E-1	5.560747E+0	-5.560747E+0	-2.156741E-5	9.448438E+1
-5.000000E-2	2.776812E+0	-2.776812E+0	-1.076989E-5	9.467285E+1
0.000000E+0	1.109986E-5	1.109986E-5	4.305093E-11	9.595410E+1
0.000000E+0	6.715304E-6	6.715304E-6	2.604537E-11	9.647852E+1
5.000000E-2	2.793045E+0	2.793045E+0	1.083285E-5	9.705371E+1
1.000000E-1	5.578388E+0	5.578388E+0	2.163583E-5	9.724121E+1
1.500000E-1	8.362522E+0	8.362522E+0	3.243412E-5	9.742969E+1
2.000000E-1	1.114361E+1	1.114361E+1	4.322059E-5	9.761816E+1
2.500000E-1	1.392346E+1	1.392346E+1	5.400227E-5	9.780566E+1
3.000000E-1	1.670928E+1	1.670928E+1	6.480709E-5	9.799414E+1
3.500000E-1	1.949558E+1	1.949558E+1	7.561381E-5	9.818262E+1
4.000000E-1	2.228277E+1	2.228277E+1	8.642392E-5	9.837012E+1
4.500000E-1	2.506543E+1	2.506543E+1	9.721651E-5	9.855859E+1
5.000000E-1	2.783538E+1	2.783538E+1	1.079598E-4	9.912988E+1
5.000000E-1	2.783569E+1	2.783569E+1	1.079610E-4	9.931738E+1
4.500000E-1	2.506823E+1	2.506823E+1	9.722738E-5	9.969727E+1
4.000000E-1	2.228609E+1	2.228609E+1	8.643680E-5	9.988574E+1
3.500000E-1	1.949949E+1	1.949949E+1	7.562897E-5	1.000732E+2
3.000000E-1	1.671350E+1	1.671350E+1	6.482348E-5	1.002617E+2
2.500000E-1	1.392777E+1	1.392777E+1	5.401897E-5	1.004492E+2
2.000000E-1	1.114778E+1	1.114778E+1	4.323677E-5	1.006377E+2
1.500000E-1	8.365972E+0	8.365972E+0	3.244750E-5	1.008262E+2
1.000000E-1	5.580758E+0	5.580758E+0	2.164502E-5	1.010137E+2
5.000000E-2	2.794339E+0	2.794339E+0	1.083787E-5	1.012021E+2
0.000000E+0	5.109811E-5	5.109811E-5	1.981845E-10	1.020010E+2
-5.000000E-2	2.779996E+0	-2.779996E+0	-1.078224E-5	1.027715E+2
-1.000000E-1	5.567613E+0	-5.567613E+0	-2.159404E-5	1.029590E+2
-1.500000E-1	8.353830E+0	-8.353830E+0	-3.240041E-5	1.031475E+2
-2.000000E-1	1.113693E+1	-1.113693E+1	-4.319470E-5	1.033359E+2
-2.500000E-1	1.391866E+1	-1.391866E+1	-5.398366E-5	1.035234E+2
-3.000000E-1	1.670589E+1	-1.670589E+1	-6.479397E-5	1.037119E+2
-3.500000E-1	1.949364E+1	-1.949364E+1	-7.560625E-5	1.038994E+2
-4.000000E-1	2.228217E+1	-2.228217E+1	-8.642160E-5	1.040879E+2
-4.500000E-1	2.506434E+1	-2.506434E+1	-9.721227E-5	1.042764E+2
-5.000000E-1	2.783786E+1	-2.783786E+1	-1.079694E-4	1.048477E+2
-5.000000E-1	2.783776E+1	-2.783776E+1	-1.079690E-4	1.050352E+2
-4.500000E-1	2.506467E+1	-2.506467E+1	-9.721357E-5	1.054150E+2
-4.000000E-1	2.228237E+1	-2.228237E+1	-8.642240E-5	1.056035E+2
-3.500000E-1	1.949381E+1	-1.949381E+1	-7.560691E-5	1.057910E+2
-3.000000E-1	1.670622E+1	-1.670622E+1	-6.479524E-5	1.059795E+2
-2.500000E-1	1.391890E+1	-1.391890E+1	-5.398459E-5	1.061680E+2
-2.000000E-1	1.113717E+1	-1.113717E+1	-4.319563E-5	1.063555E+2
-1.500000E-1	8.354209E+0	-8.354209E+0	-3.240188E-5	1.065439E+2
-1.000000E-1	5.567856E+0	-5.567856E+0	-2.159498E-5	1.067314E+2
-5.000000E-2	2.780034E+0	-2.780034E+0	-1.078239E-5	1.069199E+2
0.000000E+0	4.274923E-5	4.274923E-5	1.658033E-10	1.077187E+2
0.000000E+0	3.484473E-5	3.484473E-5	1.351456E-10	1.079082E+2
5.000000E-2	2.795533E+0	2.795533E+0	1.084250E-5	1.086777E+2
1.000000E-1	5.582895E+0	5.582895E+0	2.165331E-5	1.088662E+2
1.500000E-1	8.369288E+0	8.369288E+0	3.246036E-5	1.090537E+2
2.000000E-1	1.115184E+1	1.115184E+1	4.325253E-5	1.092422E+2
2.500000E-1	1.393314E+1	1.393314E+1	5.403983E-5	1.094307E+2
3.000000E-1	1.671990E+1	1.671990E+1	6.484830E-5	1.096182E+2
3.500000E-1	1.950699E+1	1.950699E+1	7.565805E-5	1.098066E+2
4.000000E-1	2.229507E+1	2.229507E+1	8.647164E-5	1.099941E+2
4.500000E-1	2.507813E+1	2.507813E+1	9.726578E-5	1.101826E+2
5.000000E-1	2.784624E+1	2.784624E+1	1.080019E-4	1.107539E+2
5.000000E-1	2.784590E+1	2.784590E+1	1.080006E-4	1.109414E+2
4.500000E-1	2.507704E+1	2.507704E+1	9.726152E-5	1.113213E+2
4.000000E-1	2.229384E+1	2.229384E+1	8.646688E-5	1.115098E+2
3.500000E-1	1.950579E+1	1.950579E+1	7.565341E-5	1.116973E+2
3.000000E-1	1.671901E+1	1.671901E+1	6.484485E-5	1.118857E+2
2.500000E-1	1.393219E+1	1.393219E+1	5.403614E-5	1.120742E+2
2.000000E-1	1.115123E+1	1.115123E+1	4.325016E-5	1.122617E+2
1.500000E-1	8.368717E+0	8.368717E+0	3.245815E-5	1.124502E+2
1.000000E-1	5.582701E+0	5.582701E+0	2.165256E-5	1.126387E+2
5.000000E-2	2.795494E+0	2.795494E+0	1.084235E-5	1.128262E+2
0.000000E+0	1.424015E-5	1.424015E-5	5.523054E-11	1.141084E+2
-5.000000E-2	2.781708E+0	-2.781708E+0	-1.078888E-5	1.146836E+2
-1.000000E-1	5.570836E+0	-5.570836E+0	-2.160654E-5	1.148721E+2
-1.500000E-1	8.358721E+0	-8.358721E+0	-3.241938E-5	1.150605E+2
-2.000000E-1	1.114368E+1	-1.114368E+1	-4.322085E-5	1.152480E+2
-2.500000E-1	1.392699E+1	-1.392699E+1	-5.401595E-5	1.154365E+2
-3.000000E-1	1.671603E+1	-1.671603E+1	-6.483329E-5	1.156240E+2
-3.500000E-1	1.950555E+1	-1.950555E+1	-7.565245E-5	1.158125E+2
-4.000000E-1	2.229593E+1	-2.229593E+1	-8.647499E-5	1.160010E+2
-4.500000E-1	2.508039E+1	-2.508039E+1	-9.727455E-5	1.161885E+2
-5.000000E-1	2.785640E+1	-2.785640E+1	-1.080413E-4	1.167598E+2
-5.000000E-1	2.785671E+1	-2.785671E+1	-1.080425E-4	1.169482E+2
-4.500000E-1	2.508231E+1	-2.508231E+1	-9.728197E-5	1.173281E+2
-4.000000E-1	2.229856E+1	-2.229856E+1	-8.648519E-5	1.175156E+2
-3.500000E-1	1.950840E+1	-1.950840E+1	-7.566350E-5	1.177041E+2
-3.000000E-1	1.671915E+1	-1.671915E+1	-6.484540E-5	1.178916E+2
-2.500000E-1	1.392996E+1	-1.392996E+1	-5.402749E-5	1.180801E+2
-2.000000E-1	1.114637E+1	-1.114637E+1	-4.323130E-5	1.182686E+2
-1.500000E-1	8.361341E+0	-8.361341E+0	-3.242954E-5	1.184561E+2
-1.000000E-1	5.572656E+0	-5.572656E+0	-2.161360E-5	1.186445E+2
-5.000000E-2	2.782564E+0	-2.782564E+0	-1.079220E-5	1.188330E+2
0.000000E+0	3.615247E-4	3.615247E-4	1.402177E-9	1.194082E+2
